artist,track,msPlayed,track_id,flag
Fleetwood Mac,Sometimes,324569,5vVFqQihO5rGCN7VshfgIR,1
Fleetwood Mac,Spare Me a Little of Your Love,227413,7dA6rEo6vRO9SfXxE9xk5S,2
Fleetwood Mac,Station Man,351933,2vzEaWwBEOSIBcJ5r7joEG,10
Fleetwood Mac,Storms - 2015 Remaster,330746,3h9T2wLTy4FEKulLDkUjlX,5
Fleetwood Mac,Sunny Side of Heaven,190666,3kpH1izy0QrjIDBFbz83YD,3
Fleetwood Mac,That's All for Everyone - 2015 Remaster,181306,7n3kGSVCx32nesO6xfSmrW,3
Fleetwood Mac,That's Enough for Me - 2015 Remaster,110746,5Kp0YrDat1sUhqaJ6MSwvg,2
Fleetwood Mac,The Chain - 2004 Remaster,270213,5e9TFTbltYBg2xThimr0rU,10
Fleetwood Mac,The Ghost,242173,2Q5g6lSz6tRBkkSmxud3FK,1
Fleetwood Mac,The Green Manalishi (With the Two Prong Crown) - 2013 Remaster,277101,3ewHrol22L7bKiI0zAIbdX,2
Fleetwood Mac,The Ledge - 2015 Remaster,127386,75OuMweU9JSpa7GM0Lfe4m,2
Fleetwood Mac,Think About Me - 2015 Remaster,164333,1Q5kDGREVR7mcTjhvuFLm1,3
Fleetwood Mac,Thrown Down,240986,4ffoKyYY6ElVpxUpE48jOc,1
Fleetwood Mac,Tusk - 2015 Remaster,817152,0iINibMKtoS8duvexsqnm5,2
Fleetwood Mac,Underway - 2013 Remaster,185238,0YTKU34LVbPMKqjk0w9TXU,2
Fleetwood Mac,Walk a Thin Line - 2015 Remaster,224666,6BmG6l1nLovI9Q2ZlD0oU8,2
Fleetwood Mac,What Makes You Think You're the One - 2015 Remaster,210506,2seqsVYFO7vHMPWIrAYSSf,2
Fleetwood Mac,Why,15368,5gBaFSNhSW7FMjjmDmNqWX,4
Fleetwood Mac,Without You - 2013 Remaster,275201,7JS6aAiymUcmAqEYEnCrlX,2
Fleetwood Mac,World Turning,265933,6QvgyZ8xG2OFGjZsH3s8d3,10
Fleetwood Mac,World in Harmony - Alternative Take,206160,4drLcmVlMpmuD0B6lKgGcY,1
Fleetwood Mac,World's In A Tangle,3430,3esXLRetUBub3bGj703oJt,1
Fleetwood Mac,You Make Loving Fun - 2004 Remaster,213693,28H3wOEKsaEa8NBEYCLl4j,4
Floating Points,Falaise,17443,3rkJH9BaiCWpRY718WTkBP,1
Florist,Unholy Faces,174000,4WuqxbvNoUzuhfMmfylDBk,1
Foals,Olympic Airways,7620,6b9oxWgxekphG5vkz8ZpBt,5
Focus,Black Beauty,188066,6GjvaFeZ4Bpujm5gLNZL6P,6
Focus,Delitae Musicae,73960,13dchr7yqH9lFaYuvfQSwe,1
Focus,Early Birth,173800,170UAHdLSfCc56uMoCRj62,2
Focus,Eruption,1382360,38mCHa0nZe154PAZ2IPzO2,8
Focus,Father Bach,18003,7dzm10DFRxp1Oo5hfY0nTq,1
Focus,Focus ... - Vocal,164093,5EU26a2hHpBbYLx2ZNIqQb,2
Focus,Focus II,243666,0Rumj64tAP1jhImDkzple6,10
Focus,Focus III,364240,2BH3rTk0MCW3W8JVBK1qjX,7
Focus,Hocus Pocus - Extended Version,402560,6iZtDWu3FTuxu7AprIqA3Y,4
Focus,Hocus Pocus - Original Single Version,192261,1IuUe3A7EfJmvZH3EljtwR,1
Focus,House Of The King,171306,3WtpkcUqUr35Mrnv0QZWie,10
Focus,Janis,188106,2ISLCp6buC7r9aOKlVXCTS,5
Focus,Le Clochard,120986,7uYpStTIyAQErtv9J9oj8F,3
Focus,Love Remembered,169400,2jAuif01Kn4w5DRYFpmdhu,3
Focus,Mother Focus,184693,6nvylyR221IvMYVYS3EFsO,10
Focus,Moving Waves,162586,0yUh89L1NYqDquXJ1YjEic,4
Focus,Sylvia,211733,6TJa7RJhrlI4PYaBv0Nx8h,10
Francisco Tárrega,Capricho arabe,368893,19LnUKbcwoy6pHm0PshRwT,10
Francisco Tárrega,Lágrima,123426,1aMeBqrCnPf1CzRXlKyNFs,10
Frank Zappa,Apostrophe',349786,0W7SzJd9YNDiEUxxeKGdTU,4
Frank Zappa,Black Napkins,257146,7AU0zo4WShS29olDPT5DsN,10
Frank Zappa,Blessed Relief,479186,2oZsXSssUFo09ZdDH217ld,5
Frank Zappa,Camarillo Brillo,239760,6Ln5KqJbn672z67ZowD2pu,10
Frank Zappa,Can't Afford No Shoes,13702,0dwj56FkPXIHMpXY1AwKhX,3
Frank Zappa,Cletus Awreetus-Awrightus,176453,2neQlGh0qV85WRtG4f7JEN,5
Frank Zappa,Cosmik Debris,255880,6pqWrRF9K2PHpBmmRSIte4,10
Frank Zappa,Dirty Love,7573,6v2oklBp4VelDxBBwtL2y9,10
Frank Zappa,Don't Eat The Yellow Snow,125320,1QY4TdhuNIOX2SHLdElzd5,10
Frank Zappa,Eat That Question,400880,7JTX63OYbC43xq3fUltwZR,7
Frank Zappa,Father O'Blivion,137653,0cGR1le8zMJWt8WcgCyRpv,9
Frank Zappa,Flakes,400440,38X4S3BDVY2aEzxYYXUYOY,9
Frank Zappa,I'm The Slime,2462,6PjgiuQUxxlAtoKGh6ofzC,10
Frank Zappa,Inca Roads,525293,0txIkFgdvURMOn35C2fvI3,10
Frank Zappa,It Must Be A Camel,317226,2vcx6Dr7pxeBqJQ5eIVqhk,9
Frank Zappa,Joe's Garage,1680,2HudfMAHpahXeWpgeZkk3r,10
Frank Zappa,Little Umbrellas,20859,5bGb7jiHKrJldOlnVfyplD,8
Frank Zappa,Montana,398360,4dr49yNcSnkVXTlgXhpd13,10
Frank Zappa,Muffin Man,337733,2KfjGQ3MjL1PlRsf2xUH5s,10
Frank Zappa,My Guitar Wants To Kill Your Mama,199933,4E5OHolL9QT2wiksoTpsoV,4
Frank Zappa,Peaches En Regalia,218893,5uDu2qOoDou7cFXsipAo8l,10
Frank Zappa,Po-Jama People,461613,7a2mZw2R0oRsDqPoK6mhVW,2
Frank Zappa,Regyptian Strut,253026,1blnY7TpHx4XrFbD7FqsjV,4
Frank Zappa,Sexual Harassment In The Workplace,222986,3PRKMUUokak2uBPEf7pyn8,2
Frank Zappa,Sleep Dirt,200760,1U7knSc74XkQEIqgW3PE9i,3
Frank Zappa,Sofa No. 1,158920,7uvA7Kh4nJ2OdY32COmpEw,3
Frank Zappa,Sofa No. 2,163160,4a4w3GRGzHlgZAXeEQRYry,4
Frank Zappa,Son Of Mr. Green Genes,537360,0nDpUq6nY7eWsFPQcVizpI,10
Frank Zappa,Tell Me You Love Me,153813,6D4TBSZSiJ4Cryv4tMMwuj,9
Frank Zappa,Tengo Na Minchia Tanta,226253,7uhq2O2ACWyniKwOUPCdN5,2
Frank Zappa,The Perfect Stranger,142178,4KElvNBuGLPFUJWgWdIAGu,6
Frank Zappa,Uncle Remus,169600,4PPwkLq2ld1k09Bl5NkyZB,5
Frank Zappa,Valley Girl,7369,2aNLe4KxMByyqjhmVvR3or,8
Frank Zappa,Watermelon In Easter Hay,547960,0Q2dRzhPWFOex89dOjbq5Y,10
Frank Zappa,Welcome To The United States,402400,6u7pvlxIlZgp62rQA6joRU,2
Frank Zappa,What's New In Baltimore?,319973,0dW2aSS9ccD9vYJAENTkQh,10
Frank Zappa,Willie The Pimp,563400,3toxxSU3TcvzgmeR8LLUiX,10
Frank Zappa,Zoot Allures,256186,4UFTaEAvvdhr1yOJwnwGyY,10
Frankie Miller,Ain't Got No Money - 2011 Remaster,2107,2BwPiXqPBg4c7KTmJMrDYR,1
Franz Ferdinand,Bullet,163400,5X9DtVEeUWpfPgSwhbyxXk,4
Franz Liszt,"6 Consolations, S. 172: No. 3 in D-Flat Major (Lento, placido)",254000,1L4NadMj3Jj7YgGaikyhfr,10
Franz Liszt,"Liebestraume, S541/R211 : No. 3: Nocturne in A-Flat Major",270000,6GzMz3s0K1YKwRVI36CgRx,10
Freddie Hubbard,Red Clay,729760,2JdllRPH6a8NCpt2bpxpns,10
Freddie King,Hideaway - Mono,193560,43FVOV48LHhXOhZ0t5picb,2
Free,All Right Now,330643,1gcESexgftSuLuML57Y69q,10
Free,All Right Now - Single Version,2649,7dEQgmYcZSVWsHmutkOLDF,10
Free,Be My Friend,1629,0fDEDcUApzHMvBlIIKcmMk,10
Free,Bodie,185866,3GjFO590duGo8QsDm9R3Qz,10
Free,Catch A Train,53059,5qYejulQg2es7JaKjXFnLc,5
Free,Don't Say You Love Me - A New Stereo Mix,384440,4aBY107BGEYe1G3GXnkGLF,1
Free,Fire And Water,239760,5jK9iJEBgHMQePlRukmnts,10
Free,Free Me,325200,7l60FLSGOLgdUTp0MJsBL0,10
Free,Goin' Down Slow,16543,4JkNSMKERJEZiIcNzsqqmQ,3
Free,I'll Be Creepin',208306,5ttqHFBGgOI54t7606A0s5,10
Free,I'm A Mover,178359,00m7k9KGQMFNrc07N4Xtzx,10
Free,Love You So,294973,6v3PrrpKQaXfQior1K7Zi2,10
Free,Mr. Big,356173,4jrzvkAc015w5LUP8gF3Dg,10
Free,My Brother Jake,7771,0L6NSRfUEZPbRcvaRa9JCo,5
Free,Oh I Wept,266800,6U4bZFS1R9NpBljsq1hQde,6
Free,Oh I Wept - A New Stereo Mix,270200,3oZ42UeCSAgLc3GbZa0XnA,1
Free,On My Way,77056,0oWJiWYnKrq4fHUZAuZmDq,10
Free,"Only My Soul - Original 7"" B side / Mono",1691,7xRcRUBho1TzqAudI3KAVh,1
Free,Sail On,186040,5psj1m3Ht5Mfn6EzIwDpeW,10
Free,Songs Of Yesterday,215626,7jYXoudEWfERVDFZHM8Nfw,10
Free,Soon I Will Be Gone,182093,29Za3cLmv7THLEZ3fYMadx,6
Free,Sunny Day,188200,6OA8tKG08avwIN0qr5Zp89,10
Free,The Highway Song,6378,5th9U1jiOCmD5Fcexthi4k,7
Free,The Hunter,2943,6zFFYdst2u4PIKykSU7HOT,10
Free,The Stealer,195293,7vDUPI7uKMuycuEp3cmmnM,10
Free,The Stealer - Single Version,1877,6UIY9v0OM2mX97jrATz0S1,2
Free,Travellin' In Style,243093,51muY7VQctR59jg3LGPbWb,3
Free,Trouble On Double Time,1084,5Zbxc0wu95kL74YEhMzUmL,6
Free,Walk In My Shadow,210426,6URu54HPMyL9SjnzXn607m,10
Free,Woman,231066,3PWaUaBS0zBMz5KeAiDfKn,10
Fritz Kreisler,Liebesleid (Love's Sorrow),253573,38EmZT3oWA6lJE0o4ajfG8,10
Frédéric Chopin,"Chopin: Nocturne No. 20 in C-Sharp Minor, Op. Posth.",259493,2MSgFefjK0T7Iwjvr3OKqV,10
Frédéric Chopin,"Nocturne No. 2 in E-Flat Major, Op. 9 No. 2",15473,1VNvsvEsUpuUCbHpVop1vo,10
Frédéric Chopin,"Nocturne en Mi Bémol Majeur, Op. 9 No. 2",268426,7n92QzQomRCLlciO14X0kd,10
Funkadelic,Can You Get To That,169856,5lc9L9FeLBwlJPgEbq9uEw,1
Funkadelic,Maggot Brain,75425,5WJU527RQNyMLuKecjsL8V,2
GROGNation,Distante (feat. Vinil),2735,4e2Z4PshFsk2Er9wdqRnIe,1
Gaada Diwane De Béchar,Sid eghmine,275800,6HzZtZ8N1Wrj9PFIizNS1l,1
Gaada Diwane De Béchar,Taguebarbt,250453,3Z0pzENlADpDPqWW4Lb2Kw,1
Gary Numan,Cars,11457,4QQEzkxcONBthDLfzqIh9S,10
Geddy Lee,Grace to Grace,10759,4ZLH9mtFU5BSSZgq9QCMZU,2
Genesis,After The Ordeal - Remastered 2008,255040,x,0
Genesis,Aisle Of Plenty - Remastered 2008,118186,x,0
Genesis,Anyway,197280,4hzXnPwDueSFf1uq4swA6u,2
Genesis,Blood On The Rooftops - 2007 Remaster,18369,7CDqnnlD82rbEGWGyJU3jT,1
Genesis,Dance On A Volcano - 2007 - Remaster,165908,0HWHskHvBQnAzJHVvOYMRG,1
Genesis,Dancing With The Moonlit Knight - Remastered 2008,483053,x,0
Genesis,Firth Of Fifth - Remastered 2008,574840,x,0
Genesis,Harold The Barrel - Digital Remastered 2008,10128,x,0
Genesis,Home By The Sea - Remastered 2007,307800,x,0
Genesis,Horizons - Digital Remastered 2008,37721,x,0
Genesis,The Cinema Show - Remastered 2008,1238,x,0
Genesis,The Lamb Lies Down on Broadway - 2007 Stereo Mix,1269,10birs3L6T1PnvDwk4NXuf,10
Genesis,The Musical Box - Remastered 2008,2610,x,0
Genesis,The Return Of The Giant Hogweed - Digital Remastered 2008,489480,x,0
Genesis,Time Table - Digital Remastered 2008,286360,x,0
Genesis,Turn It On Again - Remastered 2007,232040,x,0
Genesis,White Mountain - Remastered 2008,2271,x,0
Gentle Giant,Aspirations,20072,1u9nZLT2BFdTgtWxmQq0Mg,6
Gentle Giant,Isn't It Quiet And Cold,931,48Xi5SxPbespCwJT2cr9Kw,1
Gentle Giant,Proclamation,32315,4Jn1rVpnfFfpuSBLDTNJv8,10
Gentle Giant,The Advent Of Panurge,282493,0dgwyLC0Be4eTvMYT6INoq,10
Gentle Giant,The Runaway,3861,0HVwchuPqsJsKYxGkHj0Lt,10
Gentle Giant,Three Friends,19546,6TJRVdEVLq0HdZFf8A48Na,4
Gentle Giant,Why Not?,163,5XXzjlevi5PrW98Q5Ou5Vu,4
Gentle Giant,Wreck,21247,0myRKEG1A20Ep57FDWzRQA,1
George Benson,On Broadway,921,2oFxITGDiTZ1JRwP8yinRt,10
George Gershwin,Rhapsody in Blue,14047,7oB0QBEnGRIJjvlDc8YnM6,10
George Harrison,Apple Scruffs (2014 Remaster),186895,2BrrtZHzZPtbT84FYrdSYP,1
George Harrison,Apple Scruffs - 2014 Remaster,186895,2BrrtZHzZPtbT84FYrdSYP,1
George Harrison,Art of Dying - 2014 Remaster,218802,4oK317kw2NlPN0P149UCfl,1
George Harrison,Deep Blue,25458,3ccJDp7HxdFiccq1NIdKle,2
George Harrison,I'd Have You Anytime (2014 Remaster),2401,7c37wgrjBNMnxAvGTXBJTT,1
George Harrison,Marwa Blues,221573,0AFHtDMTMo6Tm9B71AH8oZ,2
George Harrison,Out of the Blue (2014 Remaster),4880,0AP1D9fRUsLz5UulCo00vR,1
George Harrison,Run of the Mill - 2014 Remaster,171698,6sVqehqlRry0goIDS0D0IZ,1
George Harrison,Wah-Wah (2014 Remaster),337750,57cZFx3KlHmx0CNNYbWO8u,1
George Harrison,Wah-Wah - 2014 Remaster,337750,57cZFx3KlHmx0CNNYbWO8u,1
George Harrison,What Is Life - 2014 Remaster,264405,0Nux6Q8aJZ1i4vUpPDBvlX,2
George Thorogood,Soft Spot,101493,3ucsjau64QlRo8TymGQUzW,1
Georges Bizet,"Bizet: Carmen, Act 1: ""L'amour est un oiseau rebelle"" (Habanera) [Carmen, Chorus]",11330,2r1FiNXh5mDNEP8K07YRVp,10
Gerd Baumann,Abschied aus Istanbul,1104,0ujl9x7zBjfUS8fSqXTM7t,1
Gerd Baumann,Beste Chance,141786,3Qu1sRmHKW40jxiVAB2x89,1
Gerd Baumann,Beste Zeit,17081,2INAAwoAC7zGLD1nexMkWZ,1
Gerd Baumann,Big-A-Dog - Big-A-Bite,2735,1RBKBGuF41gaoNtUgI3cuQ,1
Gerd Baumann,Cementerio,27223,6YK60fASqXQ1ZbS9oQ8eky,1
Gerd Baumann,Cenk in Bellevue,1880,46kZ5D4yFDSXM5ChLgKyqq,1
Gerd Baumann,Das letzte Zeichen,96973,2zfDJyTDpNwxsTZXmRuX3Y,1
Gerd Baumann,Frau Kramer,65160,0rYr5zL4oCVzjGuR8Hgq0u,1
Gerd Baumann,Gefladert,46143,21S3P3vLCjawYDiPmc36XY,1
Gerd Baumann,Hoch die Kunst und hoch das Leben,4744,2NuBUkGZFnuGSrAvcKNp6Y,1
Gerd Baumann,Im Dorf,610,6kpvHqIkKd2OKWDqVtU5yf,1
Gerd Baumann,Kaleko,264,4HhE525bXrKGNqUMJRZLN7,1
Gerd Baumann,Mörder,47173,0Bsu9oIoTdnOLIe6vwdEM9,1
Gerd Baumann,Offstage,943,2s4kPKDLxlVsq4aMMf5pme,1
Gerd Baumann,Ora et amora,48826,x,0
Gerd Baumann,Sebastian (1),6173,0Lr1ZiczXSOZ8XXL90dAHU,1
Gerd Baumann,Something's Rising,276866,0wT1kLXTzIoRGUNIhHBs13,1
Gerd Baumann,Valse in Utero,9902,0G5Yd7b0ngX8FjNgDIzepl,1
Gerry Temple,Jam Jar,333855,x,0
Gil Evans,Eleven,53121,470D01DEQwXD2AX0WwRMvf,4
Gil Scott-Heron,Lady Day and John Coltrane,216333,7aLn70gMnbTCVGoIro42Kd,5
Ginger Baker,Brain Damage,289333,01Ek9mJD4KwfBn4BKFn0Vj,5
Gipsy Kings,Gipsyrock,22530,2nJQVrOAuSSD9QdGiuQQur,2
Glen Velez,Gaval Dance,152750,7scv0k3oZKbkLIHHczL4F2,2
Glen Velez,Nandi,126666,2MHZ8VAlg1IZ2R4JWuaxss,2
Gnawa Diffusion,15 kubayara,9239,6gLKD2RYaK5ydOrhtsgto9,1
Gnawa Diffusion,Besm haq ou l'amour,2105,x,0
Gnawa Diffusion,L'auvergnat,10584,6DMP88QOfvr4nlAvPvFLSF,1
Gnawa Diffusion,Lalla mira,192160,594HJmRTUv4LDBljo9aBU4,1
Gnawa Diffusion,Ma kayen ghir ennif,96053,x,0
Gnawa Diffusion,Ombre elle,225120,6kpza6eOZfJAEwQ4xw6C6G,3
Gnawa Diffusion,Ya Laymi,7959,4GUVO3xZFIW7RACMAIaKSV,3
Gnawa Diffusion,Ya malika,2799,x,0
Goblin,La via della droga - Originale,128759,7DUbMpe8hReB0bfpaD6Lvc,1
Gong,Captain Capricorns Dream Saloon Radio Gnome Invisible,28983,x,0
Gong,Expresso,57173,0RE48rGBRZJ8Xr2lilT3sN,1
Gong,Flying Teapot - Remastered 2018,2443,2LsqWGzYPEMB7SoZRqtKOF,2
Gong,"Ooby-Scooby Doomsday Or The D-Day DJ's Got The D.D.T. Blues - Live At The Bataclan, Paris, France / 1973",14612,6LzJ7iJRDPYwF21gSCAEbQ,2
Gong,Outer Temple - Remastered 2018,68546,6lSu7dtqsDvEOk0U2IhR1w,2
Gong,Radio Gnome Invisible - Remastered 2018,30706,4T1QQUP9B8MTb8AgboEj42,2
Gong,The Octave Doctors And The Crystal Machine - Remastered 2018,18686,7AymHOPyevxGq1iEt5OcXc,2
Gong,The Pothead Pixies - Remastered 2018,80752,1DMsWLnUSXyR7J4LoMZ2E3,2
Gong,Where Have All The Flowers Gone - Remastered 2018,187560,1CAvyXWuliyZwQpEA9Da1F,2
Gordon Gano,Hitting the Ground,2860,4RrQDs0rJMHQ1lZn3Adwuo,2
Graham Nash,Better Days,230173,28s5iRbX62GZG2ReZTLKDa,10
Grand Funk Railroad,Inside Looking Out - Remastered,20684,7wFW71xli1A4ILfvGB703G,5
Grand Funk Railroad,"People, Let's Stop The War - Remastered",312426,3GMQXMr7XFd9zwg3tnZpsV,1
Grand Funk Railroad,We're An American Band - Remastered 2002,207093,3XcjIvaZVUFAIdIYZqY9bd,10
Grant Green,Idle Moments,20785,6bY9atW7iC0JMy7nx4eT0Y,5
Grant Green,"Mozart Symphony #40 in G Minor, K550, 1st Movement",25052,7zs0BUgI8GB3UcpjfElYnF,1
Grateful Dead,Alabama Getaway - 2013 Remaster,216569,5WVF1Ftv5oxspRac9km99R,2
Grateful Dead,Althea,412333,7M7AwtGvWdMYudqx5Iuh1m,10
Grateful Dead,Althea - 2013 Remaster,412595,7M7AwtGvWdMYudqx5Iuh1m,2
Grateful Dead,"Althea - Live at Hartford Civic Center, October 14, 1983",529400,1IbC4e3wvgBhRQyQPDHB2r,1
Grateful Dead,"Althea - Live at Nassau Coliseum, Uniondale, NY 5/16/80; 2017 Remaster",512600,5No7dABuBlNyCGsj7Eegop,1
Grateful Dead,Antwerp's Placebo (The Plumber) - 2013 Remaster,39229,1REghxBTV5dasTP7OxiVcg,2
Grateful Dead,Attics of My Life - 2013 Remaster,1876,5U0lHydo7tQh5t3dxHpQzu,2
Grateful Dead,"Bertha - Live at Fillmore East, New York, NY, April 27, 1971",340306,3ZYSrBWQXYgTe4tyKKIZ0D,5
Grateful Dead,Blow Away - 2004 Remaster,333252,7htydqbMWsrOaU2NNTS5FK,1
Grateful Dead,Box of Rain - 2013 Remaster,318929,7x2xjJV3YAPeLQJ7u3Kjet,2
Grateful Dead,Brokedown Palace - 2013 Remaster,3560,362CS15hE1upuTKoWApzLn,2
Grateful Dead,"Brown-Eyed Women - Live at Barton Hall, Cornell University, Ithaca, NY 5/8/77",1709,1BlJdQjT6QYjRlfP0C1rz1,1
Grateful Dead,Built to Last - 2013 remaster,305440,77QebBESSSgseLTSbRHchX,2
Grateful Dead,Casey Jones - 2013 Remaster,265067,7LbfuQVct78YoghmoPtsQ8,2
Grateful Dead,China Cat Sunflower - 1971 Mix; 2018 Remaster,21055,69884vFLfBAZms1erUwz7b,1
Grateful Dead,China Cat Sunflower - Live in Paris 1972 Version,332960,3iPYTo54a7gimA0kdp8x13,3
Grateful Dead,China Doll - 2013 Remaster,251235,01S4S7J5f4niAG8skK1fmO,2
Grateful Dead,Crazy Fingers - 2013 Remaster,402373,6Obp165E1szELuAP7p96Zb,2
Grateful Dead,"Dark Star - Live at the Fillmore West San Francisco, 1969; 2001 Remaster",2520,07CwWCJetytT1cSnQOgRMU,2
Grateful Dead,Dark Star - Single Version,114757,2AF1drAUmMi8ZX0U97UJLw,5
Grateful Dead,Dark Star - Single Version; 2001 Remaster,163280,0BBcbPbTWW8MaLKIDHtsAi,2
Grateful Dead,Death Don't Have No Mercy,320666,5LJ3pG74uokC5RtLmWZZP5,10
Grateful Dead,Dire Wolf - 2013 Remaster,1090,6rLfU9QCwLUMRW5gGG7BWA,2
Grateful Dead,Doin' That Rag - 2013 Remaster,284049,2Vq17hCbSPU3FQ9SzwOeJ3,2
Grateful Dead,Don't Ease Me In - 2013 Remaster,195161,3dh67b55NZrSL1IG3qQAeR,2
Grateful Dead,Easy to Love You - 2013 Remaster,218755,1N41vzHcREVr9wgJhXOmoq,2
Grateful Dead,Estimated Prophet - 2014 Remaster,336578,3DI8C3OSwuXd8E947MWiSi,2
Grateful Dead,"Estimated Prophet - Live at Barton Hall, Cornell University, Ithaca, NY 5/8/77",528560,79dZlKehKoo0xIhSjGtjBL,2
Grateful Dead,Eyes of the World - 2013 Remaster,320502,5pHVAQ5LD3RgDG5m11r2Jt,2
Grateful Dead,Far from Me - 2013 Remaster,219675,1is0mzWtXiGrkMMdnizGEL,2
Grateful Dead,Feel like a Stranger - 2013 Remaster,309075,1EnynpdO45PhqAbXpIbw4m,2
Grateful Dead,Fire on the Mountain - 2013 Remaster,229009,4DpBfWl3q8e0gGB76lAaox,2
Grateful Dead,Foolish Heart - 2004 Remaster,2771,2cBcRuMXDuRDV1K7lxH36z,1
Grateful Dead,Foolish Heart - 2013 remaster,294316,4kQaK6s8jSfvrCiXSX6bZU,2
Grateful Dead,Franklin's Tower - 2013 Remaster,274942,3PgIhd4XmwtmV2XGU5qhzZ,2
Grateful Dead,Help on the Way - 2017 Remaster,191533,2xvFuwvbGADb8j9N4qjW3U,1
Grateful Dead,Help on the Way / Slipknot! - 2013 Remaster,170672,5mWhyozge9IIMdfIboHgGI,2
Grateful Dead,Here Comes Sunshine - 2013 Remaster,280609,00uZCwUxIpjqo2imIkjP8s,2
Grateful Dead,High Time - 2013 Remaster,2956,5vmGZ4645Pyx1vHNBgFGDI,2
Grateful Dead,I Will Take You Home - 2013 remaster,51072,1Q3AmIjEbPYemA6UkjUUu0,2
Grateful Dead,Loose Lucy - 2013 Remaster,205022,2zRiNcLBVh0K6A1VL3zeg6,2
Grateful Dead,Lost Sailor,2434,4nTXzIW8EjH0V1NBxyhatX,10
Grateful Dead,Lost Sailor - 2013 Remaster,354929,4nTXzIW8EjH0V1NBxyhatX,2
Grateful Dead,"Mama Tried - Live at Barton Hall, Cornell University, Ithaca, NY 5/8/77",100570,6h7RCPkZvG7T4Rp02Xa0sE,1
Grateful Dead,"Mind Left Body Jam - Live, June 26/28, 1974",99106,4RZYUk71qTYVEKv7noNCAR,1
Grateful Dead,Mississippi Half-Step Uptown Toodeloo - 2013 Remaster,344760,6AobkjMl8MdQwFOOmgzEaC,2
Grateful Dead,Money Money - 2013 Remaster,264475,2byjvCffZ8o5p6LHYlZIfd,2
Grateful Dead,Morning Dew - 2013 Remaster,309315,7fCTruy1ZspFeMdgAENzCe,2
Grateful Dead,New Speedway Boogie - 2013 Remaster,246116,3YPBV5DacTbhgh7vharn6w,2
Grateful Dead,"Not Fade Away / Goin' down the Road Feeling Bad - Live at Manhattan Center, New York, NY, April 5, 1971",8711,3JZeVTm20lmT0wTui4oWh9,2
Grateful Dead,Operator - 2013 Remaster,995,1gv1jIEj20oPXhFDl7jyLS,2
Grateful Dead,Passenger - 2014 Remaster,168662,6sLffBShFJLXULHajQFN7t,2
Grateful Dead,Pride of Cucamonga - 2013 Remaster,257115,47qs1Om3SvkYk3D4kcKGup,2
Grateful Dead,Ramble on Rose - 2001 Remaster,1399,24ei2BLeVEpGWLZ2qfLXJO,2
Grateful Dead,Ripple - 2013 Remaster,249733,1OE5l6sedVcIFELMuxQOPI,2
Grateful Dead,Row Jimmy - 2013 Remaster,434409,1hAATBnR2nC9sCQXOcjTKa,2
Grateful Dead,Saint of Circumstance - 2013 Remaster,340595,3TWUkaLmDuMDXJhmQee2Co,2
Grateful Dead,Scarlet Begonias - 2013 Remaster,259702,3euDGpS2R0NC2Xssqxohva,2
Grateful Dead,Shakedown Street - 2013 Remaster,300209,1lNRVjK8MukRZpeurYssIx,2
Grateful Dead,Ship of Fools - 2013 Remaster,328920,5ks4ht7EDua6UsaI4Dk7Lz,2
Grateful Dead,St. Stephen - 2013 Remaster,857,1Hd5JgVdf45pyZJiUyIe9w,2
Grateful Dead,Sugar Magnolia - 2013 Remaster,199398,2EB1aFLWC4uIfld5Z3Yj1z,2
Grateful Dead,"Sugaree - Live at the Fox Theatre, St. Louis, MO 12/10/71",7817,5uszfu8RNVnacTot02tDSQ,2
Grateful Dead,Tennessee Jed - 2001 Remaster,430626,1ae0SQx8MpBXo6QsmrpsEj,2
Grateful Dead,Terrapin Station Medley - 2014 Remaster,982005,2gdTkM0hL9KQipAx6aUT6L,2
Grateful Dead,That's It for the Other One (Parts I-IV),460133,7fKqC6dSmgdyuNY1NoJmvn,2
Grateful Dead,The Golden Road - 2013 Remaster,132649,22W574PUUECix1yNCWalgx,2
Grateful Dead,Throwing Stones - 2013 Remaster,441289,4US41qlynueHuB4czgwqi8,2
Grateful Dead,Touch of Grey - 2013 Remaster,350862,0mJQlCl9YgxW7kyeltNiVk,2
Grateful Dead,Truckin' - 2013 Remaster,306973,1I6l01BaBgBCVkfQCpIlR6,2
Grateful Dead,U.S. Blues - 2013 Remaster,280382,2NiR9VOfASwOhgTnWs2cLx,5
Grateful Dead,Unbroken Chain - 2013 Remaster,405973,0QT7prPZzXJKBYMVdWlE1Z,2
Grateful Dead,Uncle John's Band - 2013 Remaster,95255,0kp728Knw5PYvU3QzMZ0yJ,2
Grateful Dead,Victim or the Crime - 2004 Remaster,457626,23PfrTymqVD5vDnTjS1fjE,1
Grateful Dead,Viola Lee Blues - 2013 Remaster,1370,2rpFMYQZa7lvSXvwFsSavt,2
Grateful Dead,We Can Run - 2013 remaster,19156,47dPMS30dYZIJq4O45sEiX,2
Grateful Dead,"Wharf Rat - Live at Fillmore East, New York, NY, April 26, 1971",511306,0JKWRYAxDyWqS14WmtLFOf,4
Green On Red,This I Know,2925,x,0
Green On Red,We Shall Overcome,1516,x,0
Greta Van Fleet,Anthem,281306,2KN0Kgfb15aNLR0p2J4pkr,3
Greta Van Fleet,Safari Song,234600,1BfR5GMOgW0peHkPxrwf11,6
